p,grid_shape,Run,Burnt,Max cluster size
0.1,"(20, 20)",793,0,1
0.1,"(20, 20)",794,0,1
0.1,"(20, 20)",795,0,1
0.1,"(20, 20)",796,0,1
0.1,"(20, 20)",797,0,2
0.1,"(20, 20)",798,0,0
0.1,"(20, 20)",799,0,1
0.1,"(50, 50)",800,0,1
0.1,"(50, 50)",801,0,2
0.1,"(50, 50)",802,0,2
0.1,"(50, 50)",803,0,1
0.1,"(50, 50)",804,0,3
0.1,"(50, 50)",805,0,1
0.1,"(50, 50)",806,0,1
0.1,"(50, 50)",807,0,2
0.1,"(50, 50)",808,0,1
0.1,"(50, 50)",809,0,2
0.1,"(50, 50)",810,0,2
0.1,"(50, 50)",811,0,3
0.1,"(50, 50)",812,0,2
0.1,"(50, 50)",813,0,1
0.1,"(50, 50)",814,0,1
0.1,"(50, 50)",815,0,2
0.1,"(50, 50)",816,0,2
0.1,"(50, 50)",817,0,1
0.1,"(50, 50)",818,0,1
0.1,"(50, 50)",819,0,2
0.1,"(50, 50)",820,0,2
0.1,"(50, 50)",821,0,2
0.1,"(50, 50)",822,0,3
0.1,"(50, 50)",823,0,3
0.1,"(50, 50)",824,0,0
0.1,"(50, 50)",825,0,4
0.1,"(50, 50)",826,0,1
0.1,"(50, 50)",827,0,1
0.1,"(50, 50)",828,0,3
0.1,"(50, 50)",829,0,3
0.1,"(50, 50)",830,0,2
0.1,"(50, 50)",831,0,3
0.1,"(50, 50)",832,0,1
0.1,"(50, 50)",833,0,2
0.1,"(50, 50)",834,0,4
0.1,"(50, 50)",835,0,2
0.1,"(50, 50)",836,0,2
0.1,"(50, 50)",837,0,3
0.1,"(50, 50)",838,0,2
0.1,"(50, 50)",839,0,2
0.1,"(50, 50)",840,0,3
0.1,"(50, 50)",841,0,4
0.1,"(50, 50)",842,0,2
0.1,"(50, 50)",843,0,2
0.1,"(50, 50)",844,0,1
0.1,"(50, 50)",845,0,2
0.1,"(50, 50)",846,0,1
0.1,"(50, 50)",847,0,1
0.1,"(50, 50)",848,0,1
0.1,"(50, 50)",849,0,2
0.1,"(100, 100)",850,0,3
0.1,"(100, 100)",851,0,2
0.1,"(100, 100)",852,0,3
0.1,"(100, 100)",853,0,1
0.1,"(100, 100)",854,0,3
0.1,"(100, 100)",855,0,1
0.1,"(100, 100)",856,0,2
0.1,"(100, 100)",857,0,2
0.1,"(100, 100)",858,0,3
0.1,"(100, 100)",859,0,2
0.1,"(100, 100)",860,0,1
0.1,"(100, 100)",861,0,1
0.1,"(100, 100)",862,0,3
0.1,"(100, 100)",863,0,2
0.1,"(100, 100)",864,0,2
0.1,"(100, 100)",865,0,3
0.1,"(100, 100)",866,0,2
0.1,"(100, 100)",867,0,2
0.1,"(100, 100)",868,0,2
0.1,"(100, 100)",869,0,2
0.1,"(100, 100)",870,0,2
0.1,"(100, 100)",871,0,3
0.1,"(100, 100)",872,0,1
0.1,"(100, 100)",873,0,3
0.1,"(100, 100)",874,0,3
0.1,"(100, 100)",875,0,2
0.1,"(100, 100)",876,0,1
0.1,"(100, 100)",877,0,3
0.1,"(100, 100)",878,0,4
0.1,"(100, 100)",879,0,2
0.1,"(100, 100)",880,0,3
0.1,"(100, 100)",881,0,3
0.1,"(100, 100)",882,0,2
0.1,"(100, 100)",883,0,4
0.1,"(100, 100)",884,0,2
0.1,"(100, 100)",885,0,2
0.1,"(100, 100)",886,0,2
0.1,"(100, 100)",887,0,2
0.1,"(100, 100)",888,0,4
0.1,"(100, 100)",889,0,3
0.1,"(100, 100)",890,0,8
0.1,"(100, 100)",891,0,3
0.1,"(100, 100)",892,0,2
0.1,"(100, 100)",893,0,2
0.1,"(100, 100)",894,0,2
0.1,"(100, 100)",895,0,2
0.1,"(100, 100)",896,0,2
0.1,"(100, 100)",897,0,2
0.1,"(100, 100)",898,0,1
0.1,"(100, 100)",899,0,3
0.12,"(20, 20)",900,0,4
0.12,"(20, 20)",901,0,0
0.12,"(20, 20)",902,0,2
0.12,"(20, 20)",903,0,1
0.12,"(20, 20)",904,0,1
0.12,"(20, 20)",905,0,3
0.12,"(20, 20)",906,0,2
0.12,"(20, 20)",907,0,2
0.12,"(20, 20)",908,0,2
0.12,"(20, 20)",909,0,2
0.12,"(20, 20)",910,0,2
0.12,"(20, 20)",911,0,1
0.12,"(20, 20)",912,0,1
0.12,"(20, 20)",913,0,3
0.12,"(20, 20)",914,0,2
0.12,"(20, 20)",915,0,2
0.12,"(20, 20)",916,0,2
0.12,"(20, 20)",917,0,3
0.12,"(20, 20)",918,0,1
0.12,"(20, 20)",919,0,1
0.12,"(20, 20)",920,0,1
0.12,"(20, 20)",921,0,1
0.12,"(20, 20)",922,0,1
0.12,"(20, 20)",923,0,1
0.12,"(20, 20)",924,0,1
0.12,"(20, 20)",925,0,2
0.12,"(20, 20)",926,0,1
0.12,"(20, 20)",927,0,2
0.12,"(20, 20)",928,0,2
0.12,"(20, 20)",929,0,3
0.12,"(20, 20)",930,0,1
0.12,"(20, 20)",931,0,1
0.12,"(20, 20)",932,0,1
0.12,"(20, 20)",933,0,2
0.12,"(20, 20)",934,0,1
0.12,"(20, 20)",935,0,1
0.12,"(20, 20)",936,0,1
0.12,"(20, 20)",937,0,1
0.12,"(20, 20)",938,0,3
0.12,"(20, 20)",939,0,5
0.12,"(20, 20)",940,0,3
0.12,"(20, 20)",941,0,1
0.12,"(20, 20)",942,0,2
0.12,"(20, 20)",943,0,1
0.12,"(20, 20)",944,0,1
0.12,"(20, 20)",945,0,1
0.12,"(20, 20)",946,0,1
0.12,"(20, 20)",947,0,2
0.12,"(20, 20)",948,0,2
0.12,"(20, 20)",949,0,1
0.12,"(50, 50)",950,0,5
0.12,"(50, 50)",951,0,2
0.12,"(50, 50)",952,0,1
0.12,"(50, 50)",953,0,2
0.12,"(50, 50)",954,0,1
0.12,"(50, 50)",955,0,1
0.12,"(50, 50)",956,0,3
0.12,"(50, 50)",957,0,2
0.12,"(50, 50)",958,0,3
0.12,"(50, 50)",959,0,2
0.12,"(50, 50)",960,0,1
0.12,"(50, 50)",961,0,1
0.12,"(50, 50)",962,0,5
0.12,"(50, 50)",963,0,2
0.12,"(50, 50)",964,0,2
0.12,"(50, 50)",965,0,1
0.12,"(50, 50)",966,0,5
0.12,"(50, 50)",967,0,4
0.12,"(50, 50)",968,0,3
0.12,"(50, 50)",969,0,1
0.12,"(50, 50)",970,0,4
0.12,"(50, 50)",971,0,2
0.12,"(50, 50)",972,0,3
0.12,"(50, 50)",973,0,3
0.12,"(50, 50)",974,0,3
0.12,"(50, 50)",975,0,1
0.12,"(50, 50)",976,0,5
0.12,"(50, 50)",977,0,2
0.12,"(50, 50)",978,0,1
0.12,"(50, 50)",979,0,2
0.12,"(50, 50)",980,0,3
0.12,"(50, 50)",981,0,2
0.12,"(50, 50)",982,0,5
0.12,"(50, 50)",983,0,1
0.12,"(50, 50)",984,0,3
0.12,"(50, 50)",985,0,2
0.12,"(50, 50)",986,0,1
0.12,"(50, 50)",987,0,2
0.12,"(50, 50)",988,0,3
0.12,"(50, 50)",989,0,2
0.12,"(50, 50)",990,0,1
0.12,"(50, 50)",991,0,2
0.12,"(50, 50)",992,0,5
0.12,"(50, 50)",993,0,2
0.12,"(50, 50)",994,0,1
0.12,"(50, 50)",995,0,1
0.12,"(50, 50)",996,0,2
0.12,"(50, 50)",997,0,2
0.12,"(50, 50)",998,0,2
0.12,"(50, 50)",999,0,4
0.12,"(100, 100)",1000,0,2
0.12,"(100, 100)",1001,0,6
0.12,"(100, 100)",1002,0,3
0.12,"(100, 100)",1003,0,2
0.12,"(100, 100)",1004,0,3
0.12,"(100, 100)",1005,0,4
0.12,"(100, 100)",1006,0,2
0.12,"(100, 100)",1007,0,2
0.12,"(100, 100)",1008,0,4
0.12,"(100, 100)",1009,0,4
0.12,"(100, 100)",1010,0,2
0.12,"(100, 100)",1011,0,3
0.12,"(100, 100)",1012,0,2
0.12,"(100, 100)",1013,0,3
0.12,"(100, 100)",1014,0,3
0.12,"(100, 100)",1015,0,4
0.12,"(100, 100)",1016,0,3
0.12,"(100, 100)",1017,0,2
0.12,"(100, 100)",1018,0,3
0.12,"(100, 100)",1019,0,2
0.12,"(100, 100)",1020,0,2
0.12,"(100, 100)",1021,0,5
0.12,"(100, 100)",1022,0,4
0.12,"(100, 100)",1023,0,2
0.12,"(100, 100)",1024,0,2
0.12,"(100, 100)",1025,0,3
0.12,"(100, 100)",1026,0,2
0.12,"(100, 100)",1027,0,2
0.12,"(100, 100)",1028,0,2
0.12,"(100, 100)",1029,0,3
0.12,"(100, 100)",1030,0,5
0.12,"(100, 100)",1031,0,6
0.12,"(100, 100)",1032,0,4
0.12,"(100, 100)",1033,0,3
0.12,"(100, 100)",1034,0,4
0.12,"(100, 100)",1035,0,1
0.12,"(100, 100)",1036,0,2
0.12,"(100, 100)",1037,0,3
0.12,"(100, 100)",1038,0,2
0.12,"(100, 100)",1039,0,1
0.12,"(100, 100)",1040,0,1
0.12,"(100, 100)",1041,0,3
0.12,"(100, 100)",1042,0,2
0.12,"(100, 100)",1043,0,2
0.12,"(100, 100)",1044,0,3
0.12,"(100, 100)",1045,0,4
0.12,"(100, 100)",1046,0,2
0.12,"(100, 100)",1047,0,2
0.12,"(100, 100)",1048,0,4
0.12,"(100, 100)",1049,0,4
0.14,"(20, 20)",1050,0,2
0.14,"(20, 20)",1051,0,2
0.14,"(20, 20)",1052,0,1
0.14,"(20, 20)",1053,0,1
0.14,"(20, 20)",1054,0,3
0.14,"(20, 20)",1055,0,1
0.14,"(20, 20)",1056,0,1
0.14,"(20, 20)",1057,0,2
0.14,"(20, 20)",1058,0,3
0.14,"(20, 20)",1059,0,2
0.14,"(20, 20)",1060,0,3
0.14,"(20, 20)",1061,0,1
0.14,"(20, 20)",1062,0,0
0.14,"(20, 20)",1063,0,1
0.14,"(20, 20)",1064,0,1
0.14,"(20, 20)",1065,0,2
0.14,"(20, 20)",1066,0,2
0.14,"(20, 20)",1067,0,2
0.14,"(20, 20)",1068,0,3
0.14,"(20, 20)",1069,0,2
0.14,"(20, 20)",1070,0,3
0.14,"(20, 20)",1071,0,2
0.14,"(20, 20)",1072,0,2
0.14,"(20, 20)",1073,0,2
0.14,"(20, 20)",1074,0,1
0.14,"(20, 20)",1075,0,1
0.14,"(20, 20)",1076,0,2
0.14,"(20, 20)",1077,0,3
0.14,"(20, 20)",1078,0,2
0.14,"(20, 20)",1079,0,2
0.14,"(20, 20)",1080,0,4
0.14,"(20, 20)",1081,0,1
0.14,"(20, 20)",1082,0,1
0.14,"(20, 20)",1083,0,2
0.14,"(20, 20)",1084,0,2
0.14,"(20, 20)",1085,0,3
0.14,"(20, 20)",1086,0,2
0.14,"(20, 20)",1087,0,0
0.14,"(20, 20)",1088,0,2
0.14,"(20, 20)",1089,0,3
0.14,"(20, 20)",1090,0,2
0.14,"(20, 20)",1091,0,0
0.14,"(20, 20)",1092,0,1
0.14,"(20, 20)",1093,0,2
0.14,"(20, 20)",1094,0,2
0.14,"(20, 20)",1095,0,1
0.14,"(20, 20)",1096,0,1
0.14,"(20, 20)",1097,0,1
0.14,"(20, 20)",1098,0,1
0.14,"(20, 20)",1099,0,1
0.14,"(50, 50)",1100,0,3
0.14,"(50, 50)",1101,0,2
0.14,"(50, 50)",1102,0,5
0.14,"(50, 50)",1103,0,4
0.14,"(50, 50)",1104,0,2
0.14,"(50, 50)",1105,0,2
0.14,"(50, 50)",1106,0,2
0.14,"(50, 50)",1107,0,3
0.14,"(50, 50)",1108,0,2
0.14,"(50, 50)",1109,0,4
0.14,"(50, 50)",1110,0,1
0.14,"(50, 50)",1111,0,7
0.14,"(50, 50)",1112,0,6
0.14,"(50, 50)",1113,0,3
0.14,"(50, 50)",1114,0,2
0.14,"(50, 50)",1115,0,1
0.14,"(50, 50)",1116,0,2
0.14,"(50, 50)",1117,0,2
0.14,"(50, 50)",1118,0,2
0.14,"(50, 50)",1119,0,3
0.14,"(50, 50)",1120,0,1
0.14,"(50, 50)",1121,0,4
0.14,"(50, 50)",1122,0,4
0.14,"(50, 50)",1123,0,2
0.14,"(50, 50)",1124,0,5
0.14,"(50, 50)",1125,0,3
0.14,"(50, 50)",1126,0,5
0.14,"(50, 50)",1127,0,3
0.14,"(50, 50)",1128,0,3
0.14,"(50, 50)",1129,0,2
0.14,"(50, 50)",1130,0,1
0.14,"(50, 50)",1131,0,2
0.14,"(50, 50)",1132,0,2
0.14,"(50, 50)",1133,0,5
0.14,"(50, 50)",1134,0,3
0.14,"(50, 50)",1135,0,2
0.14,"(50, 50)",1136,0,3
0.14,"(50, 50)",1137,0,3
0.14,"(50, 50)",1138,0,2
0.14,"(50, 50)",1139,0,3
0.14,"(50, 50)",1140,0,3
0.14,"(50, 50)",1141,0,1
0.14,"(50, 50)",1142,0,1
0.14,"(50, 50)",1143,0,5
0.14,"(50, 50)",1144,0,2
0.14,"(50, 50)",1145,0,2
0.14,"(50, 50)",1146,0,3
0.14,"(50, 50)",1147,0,1
0.14,"(50, 50)",1148,0,1
0.14,"(50, 50)",1149,0,3
0.14,"(100, 100)",1150,0,5
0.14,"(100, 100)",1151,0,2
0.14,"(100, 100)",1152,0,3
0.14,"(100, 100)",1153,0,3
0.14,"(100, 100)",1154,0,4
0.14,"(100, 100)",1155,0,2
0.14,"(100, 100)",1156,0,3
0.14,"(100, 100)",1157,0,2
0.14,"(100, 100)",1158,0,4
0.14,"(100, 100)",1159,0,4
0.14,"(100, 100)",1160,0,3
0.14,"(100, 100)",1161,0,4
0.14,"(100, 100)",1162,0,4
0.14,"(100, 100)",1163,0,3
0.14,"(100, 100)",1164,0,5
0.14,"(100, 100)",1165,0,4
0.14,"(100, 100)",1166,0,6
0.14,"(100, 100)",1167,0,2
0.14,"(100, 100)",1168,0,4
0.14,"(100, 100)",1169,0,4
0.14,"(100, 100)",1170,0,5
0.14,"(100, 100)",1171,0,5
0.14,"(100, 100)",1172,0,4
0.14,"(100, 100)",1173,0,4
0.14,"(100, 100)",1174,0,3
0.14,"(100, 100)",1175,0,5
0.14,"(100, 100)",1176,0,4
0.14,"(100, 100)",1177,0,4
0.14,"(100, 100)",1178,0,4
0.14,"(100, 100)",1179,0,4
0.14,"(100, 100)",1180,0,3
0.14,"(100, 100)",1181,0,3
0.14,"(100, 100)",1182,0,2
0.14,"(100, 100)",1183,0,5
0.14,"(100, 100)",1184,0,4
0.14,"(100, 100)",1185,0,4
0.14,"(100, 100)",1186,0,4
0.14,"(100, 100)",1187,0,2
0.14,"(100, 100)",1188,0,3
0.14,"(100, 100)",1189,0,4
0.14,"(100, 100)",1190,0,2
0.14,"(100, 100)",1191,0,3
0.14,"(100, 100)",1192,0,2
0.14,"(100, 100)",1193,0,5
0.14,"(100, 100)",1194,0,3
0.14,"(100, 100)",1195,0,4
0.14,"(100, 100)",1196,0,4
0.14,"(100, 100)",1197,0,4
0.14,"(100, 100)",1198,0,3
0.14,"(100, 100)",1199,0,4
0.16,"(20, 20)",1200,0,1
0.16,"(20, 20)",1201,0,1
0.16,"(20, 20)",1202,0,3
0.16,"(20, 20)",1203,0,1
0.16,"(20, 20)",1204,0,1
0.16,"(20, 20)",1205,0,0
0.16,"(20, 20)",1206,0,2
0.16,"(20, 20)",1207,0,3
0.16,"(20, 20)",1208,0,2
0.16,"(20, 20)",1209,0,3
0.16,"(20, 20)",1210,0,3
0.16,"(20, 20)",1211,0,3
0.16,"(20, 20)",1212,0,5
0.16,"(20, 20)",1213,0,2
0.16,"(20, 20)",1214,0,1
0.16,"(20, 20)",1215,0,1
0.16,"(20, 20)",1216,0,1
0.16,"(20, 20)",1217,0,10
0.16,"(20, 20)",1218,0,1
0.16,"(20, 20)",1219,0,3
0.16,"(20, 20)",1220,0,2
0.16,"(20, 20)",1221,0,2
0.16,"(20, 20)",1222,0,3
0.16,"(20, 20)",1223,0,1
0.16,"(20, 20)",1224,0,3
0.16,"(20, 20)",1225,0,2
0.16,"(20, 20)",1226,0,3
0.16,"(20, 20)",1227,0,2
0.16,"(20, 20)",1228,0,4
0.16,"(20, 20)",1229,0,3
0.16,"(20, 20)",1230,0,1
0.16,"(20, 20)",1231,0,4
0.16,"(20, 20)",1232,0,1
0.16,"(20, 20)",1233,0,3
0.16,"(20, 20)",1234,0,2
0.16,"(20, 20)",1235,0,2
0.16,"(20, 20)",1236,0,2
0.16,"(20, 20)",1237,0,2
0.16,"(20, 20)",1238,0,3
0.16,"(20, 20)",1239,0,1
0.16,"(20, 20)",1240,0,3
0.16,"(20, 20)",1241,0,1
0.16,"(20, 20)",1242,0,1
0.16,"(20, 20)",1243,0,3
0.16,"(20, 20)",1244,0,2
0.16,"(20, 20)",1245,0,2
0.16,"(20, 20)",1246,0,3
0.16,"(20, 20)",1247,0,2
0.16,"(20, 20)",1248,0,1
0.16,"(20, 20)",1249,0,2
0.16,"(50, 50)",1250,0,3
0.16,"(50, 50)",1251,0,3
0.16,"(50, 50)",1252,0,3
0.16,"(50, 50)",1253,0,4
0.16,"(50, 50)",1254,0,3
0.16,"(50, 50)",1255,0,3
0.16,"(50, 50)",1256,0,3
0.16,"(50, 50)",1257,0,2
0.16,"(50, 50)",1258,0,3
0.16,"(50, 50)",1259,0,4
0.16,"(50, 50)",1260,0,4
0.16,"(50, 50)",1261,0,4
0.16,"(50, 50)",1262,0,3
0.16,"(50, 50)",1263,0,3
0.16,"(50, 50)",1264,0,2
0.16,"(50, 50)",1265,0,3
0.16,"(50, 50)",1266,0,3
0.16,"(50, 50)",1267,0,3
0.16,"(50, 50)",1268,0,2
0.16,"(50, 50)",1269,0,1
0.16,"(50, 50)",1270,0,2
0.16,"(50, 50)",1271,0,2
0.16,"(50, 50)",1272,0,3
0.16,"(50, 50)",1273,0,8
0.16,"(50, 50)",1274,0,3
0.16,"(50, 50)",1275,0,4
0.16,"(50, 50)",1276,0,3
0.16,"(50, 50)",1277,0,2
0.16,"(50, 50)",1278,0,3
0.16,"(50, 50)",1279,0,7
0.16,"(50, 50)",1280,0,1
0.16,"(50, 50)",1281,0,3
0.16,"(50, 50)",1282,0,3
0.16,"(50, 50)",1283,0,2
0.16,"(50, 50)",1284,0,5
0.16,"(50, 50)",1285,0,3
0.16,"(50, 50)",1286,0,3
0.16,"(50, 50)",1287,0,1
0.16,"(50, 50)",1288,0,1
0.16,"(50, 50)",1289,0,2
0.16,"(50, 50)",1290,0,3
0.16,"(50, 50)",1291,0,5
0.16,"(50, 50)",1292,0,2
0.16,"(50, 50)",1293,0,2
0.16,"(50, 50)",1294,0,2
0.16,"(50, 50)",1295,0,3
0.16,"(50, 50)",1296,0,2
0.16,"(50, 50)",1297,0,2
0.16,"(50, 50)",1298,0,6
0.16,"(50, 50)",1299,0,3
0.16,"(100, 100)",1300,0,5
0.16,"(100, 100)",1301,0,3
0.16,"(100, 100)",1302,0,4
0.16,"(100, 100)",1303,0,8
0.16,"(100, 100)",1304,0,4
0.16,"(100, 100)",1305,0,3
0.16,"(100, 100)",1306,0,4
0.16,"(100, 100)",1307,0,4
0.16,"(100, 100)",1308,0,5
0.16,"(100, 100)",1309,0,4
0.16,"(100, 100)",1310,0,3
0.16,"(100, 100)",1311,0,4
0.16,"(100, 100)",1312,0,7
0.16,"(100, 100)",1313,0,2
0.16,"(100, 100)",1314,0,5
0.16,"(100, 100)",1315,0,4
0.16,"(100, 100)",1316,0,4
0.16,"(100, 100)",1317,0,3
0.16,"(100, 100)",1318,0,7
0.16,"(100, 100)",1319,0,4
0.16,"(100, 100)",1320,0,4
0.16,"(100, 100)",1321,0,3
0.16,"(100, 100)",1322,0,6
0.16,"(100, 100)",1323,0,4
0.16,"(100, 100)",1324,0,3
0.16,"(100, 100)",1325,0,2
0.16,"(100, 100)",1326,0,9
0.16,"(100, 100)",1327,0,3
0.16,"(100, 100)",1328,0,4
0.16,"(100, 100)",1329,0,5
0.16,"(100, 100)",1330,0,4
0.16,"(100, 100)",1331,0,4
0.16,"(100, 100)",1332,0,4
0.16,"(100, 100)",1333,0,5
0.16,"(100, 100)",1334,0,2
0.16,"(100, 100)",1335,0,2
0.16,"(100, 100)",1336,0,4
0.16,"(100, 100)",1337,0,5
0.16,"(100, 100)",1338,0,6
0.16,"(100, 100)",1339,0,5
0.16,"(100, 100)",1340,0,4
0.16,"(100, 100)",1341,0,2
0.16,"(100, 100)",1342,0,5
0.16,"(100, 100)",1343,0,3
0.16,"(100, 100)",1344,0,4
0.16,"(100, 100)",1345,0,4
0.16,"(100, 100)",1346,0,4
0.16,"(100, 100)",1347,0,2
0.16,"(100, 100)",1348,0,3
0.16,"(100, 100)",1349,0,6
0.18,"(20, 20)",1350,0,3
0.18,"(20, 20)",1351,0,1
0.18,"(20, 20)",1352,0,1
0.18,"(20, 20)",1353,0,3
0.18,"(20, 20)",1354,0,1
0.18,"(20, 20)",1355,0,3
0.18,"(20, 20)",1356,0,2
0.18,"(20, 20)",1357,0,2
0.18,"(20, 20)",1358,0,2
0.18,"(20, 20)",1359,0,9
0.18,"(20, 20)",1360,0,3
0.18,"(20, 20)",1361,0,4
0.18,"(20, 20)",1362,0,1
0.18,"(20, 20)",1363,0,1
0.18,"(20, 20)",1364,0,3
0.18,"(20, 20)",1365,0,1
0.18,"(20, 20)",1366,0,1
0.18,"(20, 20)",1367,0,8
0.18,"(20, 20)",1368,0,1
0.18,"(20, 20)",1369,0,1
0.18,"(20, 20)",1370,0,1
0.18,"(20, 20)",1371,0,3
0.18,"(20, 20)",1372,0,2
0.18,"(20, 20)",1373,0,3
0.18,"(20, 20)",1374,0,4
0.18,"(20, 20)",1375,0,1
0.18,"(20, 20)",1376,0,1
0.18,"(20, 20)",1377,0,1
0.18,"(20, 20)",1378,0,1
0.18,"(20, 20)",1379,0,1
0.18,"(20, 20)",1380,0,4
0.18,"(20, 20)",1381,0,3
0.18,"(20, 20)",1382,0,6
0.18,"(20, 20)",1383,0,1
0.18,"(20, 20)",1384,0,2
0.18,"(20, 20)",1385,0,2
0.18,"(20, 20)",1386,0,1
0.18,"(20, 20)",1387,0,5
0.18,"(20, 20)",1388,0,4
0.18,"(20, 20)",1389,0,2
0.18,"(20, 20)",1390,0,2
0.18,"(20, 20)",1391,0,4
0.18,"(20, 20)",1392,0,3
0.18,"(20, 20)",1393,0,1
0.18,"(20, 20)",1394,0,2
0.18,"(20, 20)",1395,0,1
0.18,"(20, 20)",1396,0,2
0.18,"(20, 20)",1397,0,3
0.18,"(20, 20)",1398,0,1
0.18,"(20, 20)",1399,0,2
0.18,"(50, 50)",1400,0,4
0.18,"(50, 50)",1401,0,4
0.18,"(50, 50)",1402,0,2
0.18,"(50, 50)",1403,0,2
0.18,"(50, 50)",1404,0,3
0.18,"(50, 50)",1405,0,7
0.18,"(50, 50)",1406,0,3
0.18,"(50, 50)",1407,0,4
0.18,"(50, 50)",1408,0,7
0.18,"(50, 50)",1409,0,5
0.18,"(50, 50)",1410,0,3
0.18,"(50, 50)",1411,0,4
0.18,"(50, 50)",1412,0,4
0.18,"(50, 50)",1413,0,6
0.18,"(50, 50)",1414,0,2
0.18,"(50, 50)",1415,0,5
0.18,"(50, 50)",1416,0,5
0.18,"(50, 50)",1417,0,2
0.18,"(50, 50)",1418,0,5
0.18,"(50, 50)",1419,0,4
0.18,"(50, 50)",1420,0,3
0.18,"(50, 50)",1421,0,5
0.18,"(50, 50)",1422,0,3
0.18,"(50, 50)",1423,0,4
0.18,"(50, 50)",1424,0,3
0.18,"(50, 50)",1425,0,3
0.18,"(50, 50)",1426,0,4
0.18,"(50, 50)",1427,0,1
0.18,"(50, 50)",1428,0,3
0.18,"(50, 50)",1429,0,4
0.18,"(50, 50)",1430,0,5
0.18,"(50, 50)",1431,0,3
0.18,"(50, 50)",1432,0,3
0.18,"(50, 50)",1433,0,5
0.18,"(50, 50)",1434,0,5
0.18,"(50, 50)",1435,0,3
0.18,"(50, 50)",1436,0,3
0.18,"(50, 50)",1437,0,3
0.18,"(50, 50)",1438,0,2
0.18,"(50, 50)",1439,0,2
0.18,"(50, 50)",1440,0,6
0.18,"(50, 50)",1441,0,2
0.18,"(50, 50)",1442,0,2
0.18,"(50, 50)",1443,0,6
0.18,"(50, 50)",1444,0,3
0.18,"(50, 50)",1445,0,4
0.18,"(50, 50)",1446,0,5
0.18,"(50, 50)",1447,0,3
0.18,"(50, 50)",1448,0,5
0.18,"(50, 50)",1449,0,3
0.18,"(100, 100)",1450,0,4
0.18,"(100, 100)",1451,0,5
0.18,"(100, 100)",1452,0,5
0.18,"(100, 100)",1453,0,3
0.18,"(100, 100)",1454,0,5
0.18,"(100, 100)",1455,0,3
0.18,"(100, 100)",1456,0,5
0.18,"(100, 100)",1457,0,8
0.18,"(100, 100)",1458,0,5
0.18,"(100, 100)",1459,0,4
0.18,"(100, 100)",1460,0,7
0.18,"(100, 100)",1461,0,4
0.18,"(100, 100)",1462,0,6
0.18,"(100, 100)",1463,0,4
0.18,"(100, 100)",1464,0,6
0.18,"(100, 100)",1465,0,4
0.18,"(100, 100)",1466,0,4
0.18,"(100, 100)",1467,0,3
0.18,"(100, 100)",1468,0,3
0.18,"(100, 100)",1469,0,6
0.18,"(100, 100)",1470,0,10
0.18,"(100, 100)",1471,0,3
0.18,"(100, 100)",1472,0,5
0.18,"(100, 100)",1473,0,5
0.18,"(100, 100)",1474,0,5
0.18,"(100, 100)",1475,0,3
0.18,"(100, 100)",1476,0,6
0.18,"(100, 100)",1477,0,8
0.18,"(100, 100)",1478,0,4
0.18,"(100, 100)",1479,0,4
0.18,"(100, 100)",1480,0,3
0.18,"(100, 100)",1481,0,8
0.18,"(100, 100)",1482,0,5
0.18,"(100, 100)",1483,0,4
0.18,"(100, 100)",1484,0,4
0.18,"(100, 100)",1485,0,6
0.18,"(100, 100)",1486,0,3
0.18,"(100, 100)",1487,0,6
0.18,"(100, 100)",1488,0,5
0.18,"(100, 100)",1489,0,5
0.18,"(100, 100)",1490,0,6
0.18,"(100, 100)",1491,0,4
0.18,"(100, 100)",1492,0,5
0.18,"(100, 100)",1493,0,3
0.18,"(100, 100)",1494,0,5
0.18,"(100, 100)",1495,0,7
0.18,"(100, 100)",1496,0,3
0.18,"(100, 100)",1497,0,6
0.18,"(100, 100)",1498,0,3
0.18,"(100, 100)",1499,0,4
0.2,"(20, 20)",1500,0,3
0.2,"(20, 20)",1501,0,3
0.2,"(20, 20)",1502,0,2
0.2,"(20, 20)",1503,0,3
0.2,"(20, 20)",1504,0,3
0.2,"(20, 20)",1505,0,1
0.2,"(20, 20)",1506,0,5
0.2,"(20, 20)",1507,0,2
0.2,"(20, 20)",1508,0,1
0.2,"(20, 20)",1509,0,1
0.2,"(20, 20)",1510,0,3
0.2,"(20, 20)",1511,0,2
0.2,"(20, 20)",1512,0,4
0.2,"(20, 20)",1513,0,2
0.2,"(20, 20)",1514,0,3
0.2,"(20, 20)",1515,0,2
0.2,"(20, 20)",1516,0,4
0.2,"(20, 20)",1517,0,6
0.2,"(20, 20)",1518,0,4
0.2,"(20, 20)",1519,0,2
0.2,"(20, 20)",1520,0,1
0.2,"(20, 20)",1521,0,2
0.2,"(20, 20)",1522,0,3
0.2,"(20, 20)",1523,0,2
0.2,"(20, 20)",1524,0,3
0.2,"(20, 20)",1525,0,7
0.2,"(20, 20)",1526,0,2
0.2,"(20, 20)",1527,0,2
0.2,"(20, 20)",1528,0,1
0.2,"(20, 20)",1529,0,2
0.2,"(20, 20)",1530,0,4
0.2,"(20, 20)",1531,0,6
0.2,"(20, 20)",1532,0,7
0.2,"(20, 20)",1533,0,6
0.2,"(20, 20)",1534,0,3
0.2,"(20, 20)",1535,0,4
0.2,"(20, 20)",1536,0,6
0.2,"(20, 20)",1537,0,1
0.2,"(20, 20)",1538,0,4
